# model=kerbin_stock_spatial
altitude_m,density_kg_m3,pressure_pa,temperature_k,speed_of_sound_mps
2700.0,0.8235871137709058,66844.49873366414,282.7394988137471,337.08705758701655
2800.0,0.813199209395135,65780.34424187399,281.79257780784326,336.52211615016
2900.0,0.8030006066489953,64729.99148487735,280.8148253964597,335.93778346885784
3000.0,0.7925249974200735,63693.30409128359,279.9697857122534,335.4319436392637
3100.0,0.7827170479235624,62670.14568970208,278.92424554954954,334.8050266881865
3200.0,0.7729913250337156,61660.379908742165,277.88297001783184,334.17949795385124
3300.0,0.7627014162026813,60663.870377013205,277.0804715014604,333.69661041012694
3400.0,0.7531737772356181,59680.48072312455,276.0371135356366,333.0677436575566
3500.0,0.7436639175887435,58710.074575685605,275.0212664931171,332.45431573898856
3600.0,0.734047059153679,57752.51598288871,274.0800101415319,331.88491806192354
3700.0,0.7247759392919783,56807.68476679621,273.0446541429746,331.25746594299204
3800.0,0.7160610647886451,55875.43995015114,271.8324200199353,330.5213074205372
3900.0,0.7061098305862189,54955.655689518615,271.12557859907383,330.09130311513906
4000.0,0.6971179291072326,54048.20614146373,270.0880613870754,329.45911695874804
4100.0,0.6888953849127146,53152.96546255158,268.7847222730551,328.6632353666176
4200.0,0.6798932791570972,52269.80780934727,267.818461512473,328.0719437313469
4300.0,0.6704030718475221,51398.60733841591,267.0826717272234,327.6209703208786
4400.0,0.6617200203431115,50539.238206322574,266.06317709313106,326.9950832717813
4500.0,0.6533254387129961,49691.57456963238,264.9619707960322,326.3176832383027
4600.0,0.6456059429668511,48855.490584910425,263.618700522873,325.48947040870075
4700.0,0.6360429753563472,48030.860408721805,263.0657216851679,325.1479102765603
4800.0,0.6276220590293757,47217.57034784108,262.0811540686593,324.5388795788579
4900.0,0.6193974473485709,46415.49419000625,261.0501357330258,323.8998880663784
5000.0,0.6119700411827168,45624.514332278966,259.71584622864475,323.07106283961826
5100.0,0.6030506358126568,44844.51503020647,259.05137859192746,322.6575190571409
5200.0,0.5954766726792836,44075.38053933601,257.84675690126744,321.9064457469771
5300.0,0.5879463190084386,43316.99511521481,256.6557522388231,321.1621357666689
5400.0,0.5793228897629031,42569.24301339012,255.9797407292833,320.73889870847495
5500.0,0.5713832820184958,41832.00848940919,255.04190488961552,320.15081222385396
5600.0,0.5642435678052325,41105.17579881925,253.7816687444747,319.35885360226314
5700.0,0.5564757817600943,40388.62919716753,252.83849749819822,318.7648578458699
5800.0,0.5487151581561724,39682.25353985385,251.92990663530512,318.1915916963269
5900.0,0.5413298177533367,38985.94482904084,250.88602456616792,317.53168733987786
6000.0,0.5342731979470373,38299.5853389226,249.7244352332505,316.7957568672735
6100.0,0.5269722687510177,37623.068321192375,248.71203752541297,316.15295029487874
6200.0,0.5196248636016106,36956.28702754332,247.7586145154044,315.5463915378542
6300.0,0.5127378241142126,36299.134709668666,246.6216915936938,314.8215641967477
6400.0,0.5050918647235622,35651.50461926159,245.88828932837478,314.3531083239867
6500.0,0.4984120964870744,35013.2900080153,244.72295193780997,313.60731742628053
6600.0,0.49152971424669245,34384.38412762297,243.6923121328206,312.9462490568678
6700.0,0.4844643085513239,33764.68022977782,242.79023173223564,312.3664925368992
6800.0,0.4773990843132663,33154.07156617302,241.92772679283274,311.81116265140656
6900.0,0.47064636998659976,32552.457763076553,240.94583666189268,311.1777594658352
7000.0,0.4642036519031387,31959.73546152935,239.8418574734998,310.464055123031
7100.0,0.45753951022467193,31375.80301536192,238.88924757844393,309.84688723858545
7200.0,0.4508103129768846,30800.56216518473,238.00997371019432,309.2761386022008
7300.0,0.4444413611349668,30233.914651608295,236.9792221097893,308.6057197066656
7400.0,0.43809400586363617,29675.76221524309,235.97441996254753,307.9507739227126
7500.0,0.43175023881312397,29126.006596699634,235.00587141184232,307.318137638843
7600.0,0.42539009510018405,28584.5495365884,234.08540403158926,306.715697677343
7700.0,0.41927439835777375,28051.2927755199,233.06920370404114,306.04922383733816
7800.0,0.4131541349471728,27526.13805410462,232.09379823171724,305.4081372620437
7900.0,0.4071923478037309,27008.99177931904,231.06763566827914,304.73223472494647
8000.0,0.40108068437724453,26499.758994496613,230.16566208376662,304.13689133163547
8100.0,0.3951560303410124,25998.34578569524,229.19622356547134,303.49571590032684
8200.0,0.38914002239452794,25504.66171966266,228.3200358099263,302.91504782318907
8300.0,0.383229071710752,25018.61636314666,227.42342528865487,302.3196905600731
8400.0,0.37737592618724286,24540.11928289497,226.53370773697404,301.7277490681432
8500.0,0.37144159460798043,24069.080045655362,225.73521346085334,301.1955091515462
8600.0,0.36616643213234956,23605.40821817559,224.57600025376075,300.42115231374174
8700.0,0.36066423905929007,23149.013367203414,223.5938009008844,299.76347562569055
8800.0,0.35523074933830184,22699.80505948659,222.60859645187242,299.10233397497944
8900.0,0.3487473510820699,22258.25976367923,222.3364385374759,298.919439054331
9000.0,0.3421451166618242,21825.23133772418,222.21781126817666,298.8396844081788
9100.0,0.33566299478101186,21400.59418761691,222.10212945629775,298.7618895269573
9200.0,0.3292291244955952,20984.205755608946,222.03663896377483,298.71783883303266
9300.0,0.32295735839384637,20575.923483951792,221.94456164417554,298.65589412383576
9400.0,0.3167622900627159,20175.60481489697,221.88270121915767,298.6142705131364
9500.0,0.31088021497320567,19783.10719069599,221.68268674280102,298.4796483843183
9600.0,0.30500263409743783,19398.28805360037,221.5593946025558,298.3966348811492
9700.0,0.2992498303580427,19021.004845861622,221.42665486151674,298.307234414745
9800.0,0.29356695267756056,18651.115009731257,221.32373526727605,298.2378994290288
9900.0,0.28805448057892385,18288.475987460795,221.17357473121498,298.13671018829444
10000.0,0.28259763389336584,17932.94522130175,221.0616749861041,298.06128155113606
10100.0,0.2772560356641777,17584.380153505634,220.94104851539524,297.9799490756067
10200.0,0.2719979205030097,17242.638226323965,220.83529628910927,297.9086273024808
10300.0,0.2668831059503021,16907.57688200825,220.6940596019465,297.81334734068616
10400.0,0.26177677105259456,16579.05356281001,220.62716473743916,297.7682086236691
10500.0,0.256799644327952,16256.925710980762,220.5333928568705,297.7049225535433
10600.0,0.25200839338217174,15941.050768772011,220.35976222611254,297.5877047682552
10700.0,0.2471554893323016,15631.28617843528,220.3204497371941,297.5611585534428
10800.0,0.24246750104913184,15327.490854496478,220.21550059050438,297.4902788199858
10900.0,0.237903103703093,15029.572467294585,220.07812363869948,297.3974727203009
11000.0,0.2333713626834692,14737.439539985935,219.99095756705094,297.33857196198227
11100.0,0.2289210264061957,14450.989183533951,219.908616996897,297.28292122254703
11200.0,0.22465608818044155,14170.118508902055,219.72812294448136,297.1608959591079
11300.0,0.2204064616240404,13894.724627053667,219.6119546549174,297.08233242239413
11400.0,0.21619240127847011,13624.70464895221,219.54170214833366,297.0348112209129
11500.0,0.2121188984140619,13359.955685561104,219.4097943327696,296.9455637116297
11600.0,0.20806226455014337,13100.374847843774,219.34147380967187,296.89932818270364
11700.0,0.20413737461126197,12845.859246763635,219.21536442760075,296.81396545248555
11800.0,0.20025246079731232,12596.305993284113,219.12690075685674,296.754070238199
11900.0,0.19647973910523114,12351.612198368628,218.99602434755025,296.6654368757499
12000.0,0.19267792039732382,12111.674972980602,218.97907311879837,296.65395506685513
12100.0,0.18906325536623594,11876.391428083452,218.83043676502962,296.5532581224673
12200.0,0.18547033932934742,11645.670306377417,218.7360575118498,296.48930108368035
12300.0,0.18193843044810504,11419.425851640846,218.65035202353351,296.4312099526906
12400.0,0.1784356024549155,11197.57870043216,218.61148168267093,296.4048599052131
12500.0,0.17510686572621834,10980.04956298919,218.4396548763657,296.2883511297091
12600.0,0.17175090290402317,10766.75914954979,218.38174151688096,296.24907210945696
12700.0,0.16845517880937808,10557.628170351807,218.32946535157112,296.2136119737461
12800.0,0.16529601926700152,10352.57733563308,218.18075708139557,296.1127164829727
12900.0,0.16208834577685471,10151.527355631457,218.17749698062602,296.1105041868152
13000.0,0.15902507320078937,9954.39894058478,218.0619008523453,296.0320502596529
13100.0,0.15601632202482923,9761.112800730903,217.9513943915345,295.95703119487405
13200.0,0.15303394282088903,9571.589646307662,217.8846620884857,295.9117197016024
13300.0,0.1501106178377086,9385.750187552909,217.81507504623093,295.86446243823417
13400.0,0.1471955294804517,9203.515134704483,217.81584359971515,295.86498441189195
13500.0,0.1444633262090868,9024.781601352937,217.62533192882577,295.7355676026982
13600.0,0.14169574332945148,8849.434086977244,217.56500989626275,295.6945783328725
13700.0,0.13899106025117605,8677.421106137845,217.48743022419544,295.64185401433406
13800.0,0.13631433780185995,8508.69313673652,217.44612808211622,295.613780618047
13900.0,0.13371345527879225,8343.200656675059,217.3641578546327,295.55805690128915
14000.0,0.13106373062889926,8180.894143855228,217.44458818359325,295.6127338851525
14100.0,0.1286248078361506,8021.724076178819,217.2567788974287,295.48504432012527
14200.0,0.12609367035215646,7865.640931547607,217.30573407139505,295.5183337461759
14300.0,0.12367751845283981,7712.595187863374,217.2401681005059,295.4737481573294
14400.0,0.12128836320215836,7562.5373230279,217.20946782682162,295.4528693172911
14500.0,0.11899668506617828,7415.4178149429645,217.08565112210067,295.36864827533
14600.0,0.11668426962965457,7271.187141510348,217.08177602727247,295.36601201949424
14700.0,0.11448370000936518,7129.795780631831,216.95206554953361,295.27775543714745
14800.0,0.1122776923012586,6991.194210209195,216.91433047103925,295.25207507822324
14900.0,0.11009988195877744,6855.332908144218,216.90624309038373,295.2465709739706
15000.0,0.10798096661290398,6722.162352338681,216.86633609018025,295.2194095912699
15100.0,0.10590164352341844,6591.633020694366,216.83065230813116,295.19512048619293
15200.0,0.10386363905017347,6463.695391113052,216.79422170158037,295.17032097347345
15300.0,0.10186476658771208,6338.299941496518,216.76000305433976,295.1470253164244
15400.0,0.09990444042002172,6215.397149746548,216.7277131603764,295.12504104588356
15500.0,0.09797641411922953,6094.937493764917,216.70956052220652,295.11268127382107
15600.0,0.0960818926268374,5976.87145145341,216.7019013364634,295.1074661305491
15700.0,0.09423215796731127,5861.1495007138055,216.67760076810566,295.0909192517163
15800.0,0.09241225588684607,5747.722119447883,216.6688844365118,295.08498385239227
15900.0,0.09062887642799847,5636.539785557425,216.65880166742426,295.07811782643796
16000.0,0.08887652835534722,5527.552976944209,216.65872711450112,295.0780670578148
16100.0,0.08711913651250837,5420.7121715100175,216.75700486262824,295.14498409476795
16200.0,0.08539643257880765,5315.967847156629,216.8567639964717,295.2128942899857
16300.0,0.08370666254542282,5213.270481785825,216.9604571870884,295.2834660072106
16400.0,0.08202991530313784,5112.570553299387,217.11878847587687,295.3911909027548
16500.0,0.0803987169566393,5013.818539599093,217.2450299313264,295.47705448725594
16600.0,0.07881452994145637,4916.964918586724,217.33074851865788,295.53534207567407
16700.0,0.0772399850107258,4821.960556883108,217.47624639128375,295.63425253685796
16800.0,0.0756960361666266,4728.76085346193,217.62288764939674,295.73390680708303
16900.0,0.07418595015087402,4637.335403373619,217.75954506896332,295.82674605397625
17000.0,0.07271777785625114,4547.659087854396,217.86007930731114,295.89502614874874
17100.0,0.07127569436013405,4459.706788140486,217.96923756233815,295.9691456018394
17200.0,0.06986188560182609,4373.45338546811,218.07935524134493,296.0438977101898
17300.0,0.06846789261097759,4288.873761073489,218.21603399304794,296.13665424923147
17400.0,0.06711431149853038,4205.94279619284,218.31248753699816,296.20209461501105
17500.0,0.06576598588857284,4124.635372062392,218.48145668545604,296.31669945460305
17600.0,0.06445838068553475,4044.926369918361,218.60575213904644,296.4009756725786
17700.0,0.06317641646165535,3966.790670996971,218.73317204099928,296.4873454983349
17800.0,0.06191692272900363,3890.2031565344437,218.87354594002406,296.58246689464846
17900.0,0.06069024564553999,3815.138707766999,218.9887440323926,296.6605056542041
18000.0,0.059494192869390554,3741.572205930858,219.08362061386703,296.7247625794874
18100.0,0.0583148754204869,3669.4785322622442,219.20747264311353,296.80862273178656
18200.0,0.057158814077816464,3598.8325679973773,219.3354289159045,296.8952369882004
18300.0,0.05602572231640235,3529.6091943724805,219.4671446932998,296.9843696876638
18400.0,0.05491555030136812,3461.783292623773,219.60129326453702,297.07512118207836
18500.0,0.05383181424745235,3395.329743987479,219.72187533248027,297.1566712855611
18600.0,0.0527615964998885,3330.223429699817,219.88003603149133,297.2636020410329
18700.0,0.05172727307820611,3266.439230997011,219.98109250009273,297.3319051020373
18800.0,0.05071972677936464,3203.9520291152808,220.05916231310158,297.38466097035166
18900.0,0.049721530661707806,3142.7367052908485,220.18811009429515,297.47177726191256
19000.0,0.04874249692914511,3082.7681407599366,220.32483058888053,297.5641168916834
19100.0,0.047782996535426676,3024.021216758765,220.46609422769095,297.65949482566765
19200.0,0.046855850546064455,2966.470814523556,220.54977036214018,297.7159766015439
19300.0,0.045922607546362425,2910.09181529053,220.75497886752692,297.8544479453192
19400.0,0.04503954341184779,2854.8591002959097,220.81117836213235,297.8923592175745
19500.0,0.04415828499780317,2800.7475507759164,220.9490418405057,297.98533926697854
19600.0,0.04329800038652613,2747.732047966772,221.07360586195838,298.069324745794
19700.0,0.04245161872029959,2695.787473104696,221.21865714534317,298.1670936502583
19800.0,0.041631555877335046,2644.8887074259114,221.31717409880278,298.2334787472537
19900.0,0.04082128627859998,2595.0106321666403,221.45363440274008,298.3254073560104
20000.0,0.04003209143194519,2546.1281285631026,221.5655986830827,298.40081268592127
20100.0,0.03925706618270422,2498.216077851521,221.68816811867674,298.4833384989021
20200.0,0.0384918286368433,2451.2493612681155,221.84482668046965,298.588783261632
20300.0,0.03774946861416543,2405.2028600491094,221.958215638559,298.66508061427186
20400.0,0.03701980310005296,2360.0514554307233,222.0842312002882,298.7498513161319
20500.0,0.03631049291011928,2315.7700286491777,222.17420776007486,298.81036385597673
20600.0,0.035606639901238114,2272.3334609406957,222.3163619983166,298.9059428335926
20700.0,0.03492450249687464,2229.716633541498,222.40769092256724,298.9673327261699
20800.0,0.0342453403804955,2187.894427687806,222.56416026885526,299.07247971597286
20900.0,0.03358349449704303,2146.8417246158424,222.6919401199547,299.1583200267753
21000.0,0.03293315120503751,2106.533405561826,222.82577118305542,299.24819903762904
21100.0,0.0322994244024839,2066.944351761981,222.92786517266785,299.3167457404171
21200.0,0.03167448783299729,2028.053632585146,223.04895376090593,299.3980252202367
21300.0,0.03110086474183491,1989.859715701683,222.8847482337018,299.28779860558114
21400.0,0.030468822155447297,1952.355234504647,223.22021962428715,299.512948023351
21500.0,0.029953300228679886,1915.5316133042106,222.77938467199616,299.21704958324756
21600.0,0.029294584598986914,1879.3802764105442,223.48978437027142,299.69374206474913
21700.0,0.028727633803462372,1843.8926481338203,223.59708241103203,299.76567531386183
21800.0,0.02824775651565764,1809.0601527842095,223.09991376764012,299.4322250085864
21900.0,0.027706160580095597,1774.8742146718846,223.16269055726923,299.47434979327085
22000.0,0.027172570742393796,1741.326258107016,223.24399034600452,299.52889516608224
22100.0,0.02662205062629596,1708.407707399776,223.55293336245978,299.73607961753123
22200.0,0.026120621247202103,1676.1099868603349,223.53697401815919,299.7253804139922
22300.0,0.02552210540354964,1644.4245207988658,224.45423392082205,300.3396962766162
22400.0,0.025035101078553824,1613.3427335255394,224.49550203773038,300.3673052101246
22500.0,0.024638766921926507,1582.8560493505274,223.7962509453487,299.89915335434637
22600.0,0.024075031281427267,1552.9558925840013,224.71011224406624,300.51084147314197
22700.0,0.023661482646338085,1523.6336875361328,224.3205017863696,300.2502102098688
22800.0,0.023145357838565975,1494.8808585170927,224.9950881326122,300.70133403468765
22900.0,0.022706385840161162,1466.6888298370538,225.01958887772557,300.7177059613924
23000.0,0.0223302791026251,1439.049025806187,224.49764745395336,300.36874045346804
23100.0,0.02182561154880627,1411.9528707346635,225.363788683144,300.9476135539688
23200.0,0.021402576860366833,1385.3917889326553,225.4949912821743,301.03520385429937
23300.0,0.02104980716167163,1359.357204710334,224.96545148751227,300.6815289974334
23400.0,0.02058179814793118,1333.8405423778704,225.76205776923365,301.2134176219248
23500.0,0.020186086677183454,1308.8332262454371,225.87207084246856,301.2867988139328
23600.0,0.01984361518327977,1284.3266806232048,225.46807870693831,301.0172392106703
23700.0,0.01941854641643088,1260.3123298213454,226.09545039457907,301.43574303375004
23800.0,0.019098638526303474,1236.7815981500303,225.59058038627265,301.09900269160636
23900.0,0.018704355164034844,1213.7259099194316,226.05193996767724,301.40673707874055
24000.0,0.01832091282567018,1191.1366894397195,226.4878189156337,301.69718709974876
24100.0,0.01802476643438243,1169.005361021067,225.9317221896172,301.32658013114934
24200.0,0.017631767770511893,1147.323348973645,226.68371979193316,301.8276355470252
24300.0,0.01734986326966721,1126.0820776076248,226.10196965048374,301.44008881465516
24400.0,0.016965752922325827,1105.2729712331784,226.9482130814612,302.00366960704173
24500.0,0.016690938852527506,1084.8874541604766,226.43016167627775,301.6587829722743
24600.0,0.016362630142246603,1064.9169506996925,226.72164392777592,301.8528823392313
24700.0,0.016029950700458217,1045.352885160996,227.17529009995988,302.15471936914844
24800.0,0.015726865244775276,1026.186681854559,227.3079180337933,302.2429074569939
24900.0,0.015420828433588597,1007.4097650905536,227.57722981615586,302.42190139914
25000.0,0.015152009792908797,989.0135591791515,227.38528647576348,302.2943400546527
25100.0,0.01484732144138587,970.9894884305235,227.82258389833328,302.5848800498499
25200.0,0.014608826254206795,953.328977154841,227.33056209213018,302.2579615643228
25300.0,0.014338072259017622,936.023449662276,227.41877719063316,302.31660112736876
25400.0,0.0140757536162734,919.0643302630001,227.45977780210984,302.3438517507297
25500.0,0.013770175509522536,902.443043267185,228.30250753881302,302.9034201117346
25600.0,0.013552946713671712,886.1510129850017,227.77411256573322,302.55268949105897
25700.0,0.013300332006569856,870.1796637266219,227.91704379204637,302.6476024829149
25800.0,0.013040836186679717,854.5204198022174,228.26922347181167,302.8813392653125
25900.0,0.012781528542444385,839.1647055219596,228.71506473837272,303.17697948720945
26000.0,0.012533134229105347,824.10394519602,229.06179414879347,303.40669886603735
26100.0,0.012268246455452986,809.3295631345698,229.81229957648682,303.9033381295061
26200.0,0.012057320525068235,794.8329836477814,229.64417330406292,303.7921528626527
26300.0,0.011797685485728761,780.6056310458252,230.49697038696834,304.35570512453046
26400.0,0.011585038984756808,766.6389296388737,230.5280225805993,304.37620559790054
26500.0,0.01134286612670439,752.9243037370984,231.23781947488996,304.8444333591569
26600.0,0.011150006764366817,739.45317765067,231.0286841290579,304.7065489775043
26700.0,0.010906047691698978,726.2169756897612,231.96868462129615,305.3258087683532
26800.0,0.010702042095114158,713.2071221645426,232.15571133191162,305.4488697242941
26900.0,0.010487295230324179,700.4150413851855,232.6603224475879,305.78064969549854
27000.0,0.010302037921767348,687.8327136323843,232.58946451313773,305.73408259081486
27100.0,0.01007843657269341,675.4666496816221,233.47538485278392,306.31579125502304
27200.0,0.00989686940544662,663.3194320928042,233.48298472903073,306.320776669574
27300.0,0.009684820739304741,651.3884133879842,234.30351207326586,306.858554906995
27400.0,0.009498878060906352,639.6709460892163,234.5927945093683,307.0479276715327
27500.0,0.009332362919791977,628.1643827185541,234.4833684935183,306.97630793048546
27600.0,0.009127806258781375,616.866075798052,235.4262199012778,307.592860564423
27700.0,0.008970691660323165,605.7733778497637,235.24186275681225,307.4724023433785
27800.0,0.008788198341608504,594.8836413957436,235.81017050022643,307.8435810461187
27900.0,0.008607322802408576,584.1942189580449,236.43922113943322,308.25391158367415
28000.0,0.008456226401140129,573.7024630587224,236.34176159731547,308.19037436381814
28100.0,0.008277195508960581,563.4057262198298,237.12011613639103,308.69744555765516
28200.0,0.008127355617504864,553.3013609634208,237.16075882282917,308.72389998953105
28300.0,0.007970049082776556,543.3867198115498,237.50807516480023,308.9498767232162
28400.0,0.007803403598449339,533.6591552862708,238.23756999906703,309.42397543598616
28500.0,0.00766427628657817,524.1160199096374,238.22461737992734,309.4155638630692
28600.0,0.007512953846853654,514.7546662037037,238.68214219294984,309.712547007735
28700.0,0.007357772103743387,505.5724466905238,239.3687329376861,310.1576851781399
28800.0,0.007225431299452964,496.5667138921517,239.4110459893832,310.1850971506429
28900.0,0.007080196213872144,487.73482033064136,239.9765603196213,310.55122614900506
29000.0,0.006951074910453811,479.0741185280467,240.09388338038747,310.6271301627688
29100.0,0.006801493378465731,470.5819610064218,241.02458923152247,311.228609163843
29200.0,0.006685723707313926,462.25570028782056,240.85973603628912,311.1221556958994
29300.0,0.006544113282708957,454.0926888942969,241.72638472641208,311.68138469611813
29400.0,0.006421633403778436,446.090279347905,241.99567623020212,311.85494826012786
29500.0,0.006295042444539719,438.24582417069854,242.52107224831764,312.19329833913747
29600.0,0.0061849266611548655,430.55667588473193,242.50803296298554,312.18490559994893
29700.0,0.0060562820430821685,423.0201870120589,243.3242293083964,312.7098163436418
29800.0,0.005942711698276853,415.63371007473336,243.6444135580116,312.9154922064951
29900.0,0.005834432100708828,408.3945975948094,243.84382052148376,313.04351641473494
30000.0,0.005719031626913053,401.30020209434105,244.44279224605395,313.4277566439013
30100.0,0.005607634840639675,394.34787609538216,244.97972146209736,313.77179666694644
30200.0,0.0055130406074694474,387.5349721199869,244.8781664817653,313.7067537492969
30300.0,0.005408571991997649,380.8588426902091,245.3080410351701,313.9819833082488
30400.0,0.005301842917307423,374.3168403281028,245.94775670175153,314.39111872211294
30500.0,0.005200569166219321,367.9063175557219,246.4431348110966,314.70757644547245
30600.0,0.005104756118091354,361.6246268951205,246.7819298117625,314.92382254761077
30700.0,0.005013001317160603,355.4691208683527,247.02130809490865,315.07652346013214
30800.0,0.004916378385332415,349.43715199747214,247.60199080182815,315.44663746692834
